,wave,wave_years,country,respondent_number,year,sex,age,ethnic,status,top_earner,town_size,job,politician,university,women_movement,abortion,divorce,income_equality,choice_control
312469,WVS6,2010-2014,Peru,6040620997.0,2012,Female,30.0,PE: Indigenous half-breed,Single/Never married,Yes,10-20000,3,5,5,4,5,10,5,8
312470,WVS6,2010-2014,Peru,6040620998.0,2012,Female,64.0,PE: Indigenous half-breed,Married,Yes,10-20000,3,5,5,4,1,1,7,8
312471,WVS6,2010-2014,Peru,6040620999.0,2012,Male,42.0,PE: Indigenous half-breed,Married,Yes,10-20000,2,5,2,4,4,5,10,1
312472,WVS6,2010-2014,Peru,6040621000.0,2012,Female,24.0,PE: Indigenous half-breed,Single/Never married,No,10-20000,3,4,4,3,1,7,8,7
312473,WVS6,2010-2014,Peru,6040621001.0,2012,Male,71.0,PE: Indigenous half-breed,Married,Yes,10-20000,1,5,4,4,3,6,4,6
312474,WVS6,2010-2014,Peru,6040621002.0,2012,Male,23.0,PE: Indigenous half-breed,Single/Never married,No,10-20000,3,4,5,4,3,10,3,9
312475,WVS6,2010-2014,Peru,6040621003.0,2012,Female,19.0,PE: Indigenous half-breed,Single/Never married,No,10-20000,2,4,4,4,4,7,7,6
312476,WVS6,2010-2014,Peru,6040621004.0,2012,Male,31.0,PE: Indigenous half-breed,Separated,No,10-20000,2,4,5,4,4,10,1,10
312477,WVS6,2010-2014,Peru,6040621005.0,2012,Male,22.0,PE: Indigenous half-breed,Single/Never married,No,10-20000,3,4,5,4,1,10,4,10
312479,WVS6,2010-2014,Peru,6040621007.0,2012,Male,32.0,PE: Indigenous half-breed,Married,Yes,10-20000,3,5,5,2,8,8,7,10
312480,WVS6,2010-2014,Peru,6040621008.0,2012,Female,34.0,PE: Indigenous half-breed,Living together as married,No,10-20000,3,5,5,1,1,10,3,9
312482,WVS6,2010-2014,Peru,6040621010.0,2012,Female,19.0,PE: Indigenous half-breed,Single/Never married,No,10-20000,3,5,5,3,4,6,6,8
312483,WVS6,2010-2014,Peru,6040621011.0,2012,Male,50.0,PE: Indigenous half-breed,Married,Yes,10-20000,1,1,5,3,4,6,6,10
312484,WVS6,2010-2014,Peru,6040621012.0,2012,Male,22.0,PE: Indigenous half-breed,Single/Never married,No,10-20000,1,4,4,2,3,3,10,10
312485,WVS6,2010-2014,Peru,6040621013.0,2012,Female,51.0,PE: Indigenous half-breed,Separated,No,10-20000,1,5,5,2,1,1,5,7
312486,WVS6,2010-2014,Peru,6040621014.0,2012,Male,47.0,PE: Indigenous / Native,Separated,Yes,10-20000,1,1,5,2,2,2,5,10
312487,WVS6,2010-2014,Peru,6040621015.0,2012,Male,58.0,PE: Indigenous half-breed,Separated,Yes,10-20000,3,5,5,2,1,1,1,6
312489,WVS6,2010-2014,Peru,6040621017.0,2012,Male,24.0,PE: Indigenous half-breed,Single/Never married,No,2-5000,3,4,4,1,1,1,6,3
312490,WVS6,2010-2014,Peru,6040621018.0,2012,Male,22.0,PE: Indigenous half-breed,Single/Never married,Yes,5-10000,1,4,1,1,7,8,5,4
312492,WVS6,2010-2014,Peru,6040621020.0,2012,Female,18.0,PE: Indigenous half-breed,Single/Never married,Yes,5-10000,3,4,4,3,1,1,4,7
312493,WVS6,2010-2014,Peru,6040621021.0,2012,Male,41.0,PE: Indigenous half-breed,Living together as married,Yes,5-10000,3,5,4,2,1,1,5,10
312494,WVS6,2010-2014,Peru,6040621022.0,2012,Female,34.0,PE: Indigenous half-breed,Living together as married,No,2-5000,3,4,4,1,1,1,10,5
312495,WVS6,2010-2014,Peru,6040621023.0,2012,Female,41.0,PE: Indigenous half-breed,Married,No,5-10000,3,4,4,1,1,1,4,10
312496,WVS6,2010-2014,Peru,6040621024.0,2012,Male,49.0,PE: Indigenous half-breed,Married,Yes,5-10000,3,4,4,2,1,1,7,5
312499,WVS6,2010-2014,Peru,6040621027.0,2012,Female,23.0,PE: Indigenous half-breed,Living together as married,No,under 2000,3,4,4,2,3,4,4,5
312500,WVS6,2010-2014,Peru,6040621028.0,2012,Female,49.0,PE: Indigenous half-breed,Living together as married,No,2-5000,1,4,4,3,3,4,7,9
312502,WVS6,2010-2014,Peru,6040621030.0,2012,Male,46.0,PE: Indigenous half-breed,Married,Yes,under 2000,2,4,4,2,3,2,8,6
312504,WVS6,2010-2014,Peru,6040621032.0,2012,Male,18.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,3,4,4,3,3,3,2,7
312507,WVS6,2010-2014,Peru,6040621035.0,2012,Male,37.0,PE: Indigenous half-breed,Married,Yes,10-20000,2,4,4,3,2,5,6,7
312508,WVS6,2010-2014,Peru,6040621036.0,2012,Female,27.0,PE: Indigenous half-breed,Separated,No,10-20000,2,5,5,3,5,10,5,8
312509,WVS6,2010-2014,Peru,6040621037.0,2012,Male,84.0,PE: Indigenous half-breed,Married,No,10-20000,3,4,5,4,5,10,5,10
312510,WVS6,2010-2014,Peru,6040621038.0,2012,Male,44.0,PE: Indigenous half-breed,Married,Yes,10-20000,3,5,5,3,1,10,5,7
312511,WVS6,2010-2014,Peru,6040621039.0,2012,Female,48.0,PE: Indigenous half-breed,Living together as married,No,10-20000,2,4,5,2,4,10,10,10
312512,WVS6,2010-2014,Peru,6040621040.0,2012,Female,60.0,PE: Indigenous half-breed,Single/Never married,Yes,10-20000,3,5,5,2,5,10,10,9
312513,WVS6,2010-2014,Peru,6040621041.0,2012,Male,20.0,PE: Indigenous half-breed,Single/Never married,No,10-20000,3,5,5,1,5,10,10,10
312515,WVS6,2010-2014,Peru,6040621043.0,2012,Female,30.0,PE: Indigenous half-breed,Married,Yes,10-20000,3,5,5,2,5,10,10,8
312516,WVS6,2010-2014,Peru,6040621044.0,2012,Female,37.0,PE: Indigenous half-breed,Separated,No,10-20000,2,4,5,1,5,10,10,8
312517,WVS6,2010-2014,Peru,6040621045.0,2012,Male,29.0,PE: Indigenous half-breed,Living together as married,No,10-20000,3,4,5,4,5,10,5,10
312518,WVS6,2010-2014,Peru,6040621046.0,2012,Male,33.0,PE: Indigenous half-breed,Single/Never married,No,2-5000,3,5,5,4,3,3,5,7
312519,WVS6,2010-2014,Peru,6040621047.0,2012,Male,20.0,PE: Indigenous half-breed,Living together as married,No,2-5000,2,5,5,4,1,8,8,8
312520,WVS6,2010-2014,Peru,6040621048.0,2012,Female,29.0,PE: Indigenous half-breed,Married,No,2-5000,3,5,5,4,4,5,5,6
312521,WVS6,2010-2014,Peru,6040621049.0,2012,Female,36.0,PE: Indigenous half-breed,Married,No,2-5000,3,5,2,2,1,3,1,8
312522,WVS6,2010-2014,Peru,6040621050.0,2012,Male,23.0,PE: Indigenous half-breed,Separated,Yes,2-5000,1,2,5,3,2,7,4,7
312523,WVS6,2010-2014,Peru,6040621051.0,2012,Male,57.0,PE: Indigenous half-breed,Married,No,2-5000,1,4,4,3,2,7,5,5
312524,WVS6,2010-2014,Peru,6040621052.0,2012,Female,58.0,PE: Indigenous half-breed,Married,No,2-5000,1,5,5,2,1,8,8,10
312525,WVS6,2010-2014,Peru,6040621053.0,2012,Female,65.0,PE: Indigenous half-breed,Married,No,2-5000,2,4,5,3,1,7,8,5
312526,WVS6,2010-2014,Peru,6040621054.0,2012,Female,21.0,PE: Other,Single/Never married,No,2-5000,2,5,5,4,1,1,5,7
312527,WVS6,2010-2014,Peru,6040621055.0,2012,Male,37.0,PE: Indigenous half-breed,Living together as married,No,10-20000,3,4,4,3,4,4,7,7
312528,WVS6,2010-2014,Peru,6040621056.0,2012,Male,23.0,PE: Indigenous half-breed,Living together as married,No,under 2000,2,4,4,4,1,1,6,6
312529,WVS6,2010-2014,Peru,6040621057.0,2012,Male,73.0,PE: Indigenous half-breed,Widowed,No,under 2000,1,4,4,4,1,1,5,7
312530,WVS6,2010-2014,Peru,6040621058.0,2012,Female,42.0,PE: Indigenous half-breed,Married,No,under 2000,3,4,4,3,1,1,5,7
312531,WVS6,2010-2014,Peru,6040621059.0,2012,Male,30.0,PE: Indigenous half-breed,Married,Yes,under 2000,1,2,4,4,1,1,6,7
312532,WVS6,2010-2014,Peru,6040621060.0,2012,Female,75.0,PE: Indigenous half-breed,Married,No,under 2000,1,5,4,4,1,1,5,5
312533,WVS6,2010-2014,Peru,6040621061.0,2012,Male,33.0,PE: Indigenous half-breed,Living together as married,No,under 2000,3,4,5,3,1,2,10,10
312534,WVS6,2010-2014,Peru,6040621062.0,2012,Female,23.0,PE: Indigenous half-breed,Separated,No,under 2000,3,5,5,3,10,4,10,10
312535,WVS6,2010-2014,Peru,6040621063.0,2012,Male,54.0,PE: Indigenous half-breed,Married,Yes,under 2000,3,5,5,4,1,1,10,10
312536,WVS6,2010-2014,Peru,6040621064.0,2012,Male,62.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,3,5,5,4,1,1,10,10
312537,WVS6,2010-2014,Peru,6040621065.0,2012,Female,45.0,PE: Indigenous half-breed,Married,No,under 2000,3,4,1,3,2,2,10,10
312538,WVS6,2010-2014,Peru,6040621066.0,2012,Male,19.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,3,5,5,4,1,1,5,7
312539,WVS6,2010-2014,Peru,6040621067.0,2012,Male,43.0,PE: Indigenous half-breed,Married,Yes,under 2000,3,5,4,4,2,2,5,6
312540,WVS6,2010-2014,Peru,6040621068.0,2012,Female,41.0,PE: Indigenous half-breed,Married,No,under 2000,3,5,5,4,1,2,8,9
312541,WVS6,2010-2014,Peru,6040621069.0,2012,Male,50.0,PE: Indigenous half-breed,Living together as married,Yes,under 2000,1,1,4,4,1,1,7,6
312542,WVS6,2010-2014,Peru,6040621070.0,2012,Female,45.0,PE: Indigenous half-breed,Married,No,under 2000,3,5,5,4,6,6,6,6
312543,WVS6,2010-2014,Peru,6040621071.0,2012,Female,43.0,PE: Indigenous half-breed,Living together as married,No,under 2000,3,5,5,3,2,1,4,6
312544,WVS6,2010-2014,Peru,6040621072.0,2012,Male,59.0,PE: Indigenous half-breed,Married,Yes,under 2000,3,5,4,4,2,2,4,7
312545,WVS6,2010-2014,Peru,6040621073.0,2012,Male,34.0,PE: Indigenous half-breed,Married,Yes,under 2000,1,5,5,4,1,1,6,8
312546,WVS6,2010-2014,Peru,6040621074.0,2012,Female,53.0,PE: Indigenous half-breed,Separated,No,under 2000,3,5,5,3,1,1,5,8
312547,WVS6,2010-2014,Peru,6040621075.0,2012,Male,25.0,PE: Indigenous half-breed,Living together as married,No,under 2000,3,5,5,4,6,6,7,7
312548,WVS6,2010-2014,Peru,6040621076.0,2012,Male,28.0,PE: Indigenous half-breed,Single/Never married,No,100-500000,3,5,4,2,1,5,6,8
312549,WVS6,2010-2014,Peru,6040621077.0,2012,Male,78.0,PE: Indigenous half-breed,Divorced,No,100-500000,3,4,5,2,1,10,7,7
312550,WVS6,2010-2014,Peru,6040621078.0,2012,Female,49.0,PE: Indigenous half-breed,Widowed,Yes,100-500000,3,5,5,3,1,4,10,10
312551,WVS6,2010-2014,Peru,6040621079.0,2012,Male,33.0,PE: Afro half-breed,Living together as married,Yes,100-500000,3,1,4,3,10,8,1,8
312552,WVS6,2010-2014,Peru,6040621080.0,2012,Male,60.0,PE: Indigenous half-breed,Married,Yes,100-500000,3,2,4,3,5,5,10,5
312553,WVS6,2010-2014,Peru,6040621081.0,2012,Female,19.0,PE: Afro half-breed,Married,No,100-500000,3,4,4,3,4,10,7,7
312554,WVS6,2010-2014,Peru,6040621082.0,2012,Female,36.0,PE: Afro half-breed,Single/Never married,No,100-500000,3,5,2,3,1,1,10,5
312555,WVS6,2010-2014,Peru,6040621083.0,2012,Female,56.0,PE: Afro half-breed,Married,No,100-500000,1,4,5,4,1,1,4,6
312556,WVS6,2010-2014,Peru,6040621084.0,2012,Female,44.0,PE: Afro half-breed,Married,Yes,100-500000,3,4,5,3,2,1,8,10
312557,WVS6,2010-2014,Peru,6040621085.0,2012,Male,22.0,PE: Indigenous half-breed,Single/Never married,No,100-500000,3,5,4,2,5,5,6,8
312558,WVS6,2010-2014,Peru,6040621086.0,2012,Male,29.0,PE: Indigenous / Native,Living together as married,Yes,under 2000,3,4,4,2,1,3,6,7
312559,WVS6,2010-2014,Peru,6040621087.0,2012,Female,38.0,PE: Indigenous / Native,Living together as married,No,under 2000,3,4,4,3,5,6,9,5
312560,WVS6,2010-2014,Peru,6040621088.0,2012,Male,25.0,PE: Indigenous half-breed,Living together as married,Yes,under 2000,3,4,4,2,6,4,3,8
312561,WVS6,2010-2014,Peru,6040621089.0,2012,Female,23.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,3,4,4,3,3,8,8,5
312562,WVS6,2010-2014,Peru,6040621090.0,2012,Male,34.0,PE: Indigenous / Native,Living together as married,Yes,500000 and more,1,5,4,2,1,4,4,7
312563,WVS6,2010-2014,Peru,6040621091.0,2012,Female,29.0,PE: Indigenous half-breed,Living together as married,No,500000 and more,3,1,1,3,1,6,6,7
312564,WVS6,2010-2014,Peru,6040621092.0,2012,Male,35.0,PE: Indigenous / Native,Living together as married,Yes,under 2000,1,4,4,2,1,5,10,5
312565,WVS6,2010-2014,Peru,6040621093.0,2012,Female,45.0,PE: Indigenous / Native,Married,No,under 2000,3,4,4,2,1,9,8,5
312566,WVS6,2010-2014,Peru,6040621094.0,2012,Male,55.0,PE: Indigenous / Native,Separated,Yes,under 2000,1,2,4,2,3,6,1,10
312567,WVS6,2010-2014,Peru,6040621095.0,2012,Female,70.0,PE: Indigenous / Native,Divorced,No,500000 and more,3,4,4,1,1,3,5,3
312568,WVS6,2010-2014,Peru,6040621096.0,2012,Male,68.0,PE: Indigenous half-breed,Married,Yes,500000 and more,3,4,4,3,1,1,7,9
312569,WVS6,2010-2014,Peru,6040621097.0,2012,Female,26.0,PE: Indigenous / Native,Living together as married,No,500000 and more,2,4,4,4,3,1,2,6
312570,WVS6,2010-2014,Peru,6040621098.0,2012,Female,44.0,PE: Indigenous half-breed,Living together as married,No,500000 and more,3,2,1,3,1,8,1,7
312571,WVS6,2010-2014,Peru,6040621099.0,2012,Male,32.0,PE: Indigenous half-breed,Living together as married,Yes,500000 and more,3,5,4,2,1,9,7,9
312572,WVS6,2010-2014,Peru,6040621100.0,2012,Male,23.0,PE: Indigenous half-breed,Single/Never married,No,500000 and more,3,5,4,3,1,1,5,5
312573,WVS6,2010-2014,Peru,6040621101.0,2012,Female,38.0,PE: Indigenous half-breed,Living together as married,No,500000 and more,1,4,4,2,1,7,2,3
312574,WVS6,2010-2014,Peru,6040621102.0,2012,Female,59.0,PE: Indigenous half-breed,Married,No,500000 and more,3,4,2,2,1,7,5,7
312575,WVS6,2010-2014,Peru,6040621103.0,2012,Male,25.0,PE: Indigenous half-breed,Living together as married,Yes,500000 and more,3,4,4,2,1,5,7,9
312576,WVS6,2010-2014,Peru,6040621104.0,2012,Male,18.0,PE: Indigenous half-breed,Single/Never married,No,500000 and more,1,4,4,4,1,1,3,8
312577,WVS6,2010-2014,Peru,6040621105.0,2012,Female,47.0,PE: Indigenous half-breed,Living together as married,No,500000 and more,1,2,4,2,1,3,3,8
312578,WVS6,2010-2014,Peru,6040621106.0,2012,Female,25.0,PE: Indigenous half-breed,Living together as married,No,under 2000,2,2,1,3,1,9,5,8
312579,WVS6,2010-2014,Peru,6040621107.0,2012,Male,29.0,PE: Indigenous / Native,Single/Never married,Yes,under 2000,2,4,2,2,2,9,10,9
312580,WVS6,2010-2014,Peru,6040621108.0,2012,Female,40.0,PE: Indigenous half-breed,Married,No,under 2000,1,5,2,2,2,8,1,6
312581,WVS6,2010-2014,Peru,6040621109.0,2012,Male,50.0,PE: Indigenous half-breed,Married,Yes,under 2000,1,5,4,4,1,2,8,3
312582,WVS6,2010-2014,Peru,6040621110.0,2012,Male,42.0,PE: Indigenous half-breed,Living together as married,Yes,under 2000,3,1,4,3,1,8,7,8
312583,WVS6,2010-2014,Peru,6040621111.0,2012,Female,43.0,PE: Indigenous / Native,Married,No,under 2000,1,5,5,4,2,4,6,10
312584,WVS6,2010-2014,Peru,6040621112.0,2012,Male,31.0,PE: Indigenous / Native,Married,Yes,under 2000,3,4,4,3,1,1,5,5
312585,WVS6,2010-2014,Peru,6040621113.0,2012,Female,24.0,PE: Indigenous / Native,Married,No,under 2000,3,5,2,2,1,7,5,8
312586,WVS6,2010-2014,Peru,6040621114.0,2012,Male,20.0,PE: Indigenous / Native,Single/Never married,No,under 2000,3,5,5,2,1,1,10,1
312587,WVS6,2010-2014,Peru,6040621115.0,2012,Male,61.0,PE: Indigenous / Native,Widowed,Yes,under 2000,1,4,4,3,1,1,3,6
312588,WVS6,2010-2014,Peru,6040621116.0,2012,Male,73.0,PE: Indigenous / Native,Married,No,under 2000,2,4,2,2,1,3,4,6
312589,WVS6,2010-2014,Peru,6040621117.0,2012,Female,49.0,PE: Indigenous / Native,Married,No,under 2000,1,2,4,2,1,7,5,8
312590,WVS6,2010-2014,Peru,6040621118.0,2012,Male,25.0,PE: Indigenous / Native,Living together as married,Yes,under 2000,1,4,1,2,1,8,7,9
312591,WVS6,2010-2014,Peru,6040621119.0,2012,Female,30.0,PE: Indigenous half-breed,Married,No,under 2000,3,4,4,2,1,10,2,5
312592,WVS6,2010-2014,Peru,6040621120.0,2012,Male,40.0,PE: Indigenous / Native,Living together as married,Yes,under 2000,3,4,4,3,10,10,10,10
312593,WVS6,2010-2014,Peru,6040621121.0,2012,Female,28.0,PE: Indigenous half-breed,Living together as married,No,under 2000,3,2,4,2,1,8,2,8
312594,WVS6,2010-2014,Peru,6040621122.0,2012,Male,60.0,PE: Indigenous / Native,Married,Yes,2-5000,2,2,4,2,2,1,4,6
312595,WVS6,2010-2014,Peru,6040621123.0,2012,Male,28.0,PE: Indigenous half-breed,Living together as married,,under 2000,3,2,4,3,1,9,3,6
312596,WVS6,2010-2014,Peru,6040621124.0,2012,Female,31.0,PE: Indigenous half-breed,Single/Never married,Yes,under 2000,3,5,4,2,1,7,3,7
312597,WVS6,2010-2014,Peru,6040621125.0,2012,Male,35.0,PE: Indigenous half-breed,Living together as married,Yes,under 2000,3,4,4,1,1,9,8,7
312598,WVS6,2010-2014,Peru,6040621126.0,2012,Male,31.0,PE: Indigenous / Native,Living together as married,Yes,under 2000,1,2,5,3,2,7,8,5
312599,WVS6,2010-2014,Peru,6040621127.0,2012,Female,24.0,PE: Indigenous half-breed,Living together as married,No,under 2000,3,2,4,3,3,4,9,5
312600,WVS6,2010-2014,Peru,6040621128.0,2012,Male,23.0,PE: Indigenous / Native,Single/Never married,No,under 2000,1,4,4,3,1,1,10,10
312601,WVS6,2010-2014,Peru,6040621129.0,2012,Female,66.0,PE: Indigenous half-breed,Married,Yes,under 2000,1,4,4,2,3,2,5,6
312602,WVS6,2010-2014,Peru,6040621130.0,2012,Male,64.0,PE: Indigenous half-breed,Separated,Yes,under 2000,2,2,4,1,5,5,7,10
312603,WVS6,2010-2014,Peru,6040621131.0,2012,Male,67.0,PE: Indigenous half-breed,Married,Yes,under 2000,2,4,4,2,1,1,9,6
312604,WVS6,2010-2014,Peru,6040621132.0,2012,Male,28.0,PE: Indigenous half-breed,Living together as married,Yes,under 2000,1,1,5,2,1,3,4,4
312605,WVS6,2010-2014,Peru,6040621133.0,2012,Female,24.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,1,4,4,3,1,4,8,9
312606,WVS6,2010-2014,Peru,6040621134.0,2012,Female,43.0,PE: Indigenous / Native,Living together as married,No,under 2000,3,4,4,2,1,4,2,7
312607,WVS6,2010-2014,Peru,6040621135.0,2012,Male,33.0,PE: Indigenous / Native,Single/Never married,No,under 2000,1,2,4,2,1,3,3,7
312608,WVS6,2010-2014,Peru,6040621136.0,2012,Male,49.0,PE: Indigenous half-breed,Married,No,under 2000,3,4,4,4,1,4,4,10
312609,WVS6,2010-2014,Peru,6040621137.0,2012,Female,37.0,PE: Indigenous half-breed,Living together as married,No,under 2000,1,2,1,1,8,8,8,7
312611,WVS6,2010-2014,Peru,6040621139.0,2012,Female,51.0,PE: Indigenous half-breed,Divorced,Yes,under 2000,3,4,4,3,6,5,7,7
312612,WVS6,2010-2014,Peru,6040621140.0,2012,Male,27.0,PE: European half-breed,Single/Never married,No,under 2000,3,2,4,3,7,6,8,9
312613,WVS6,2010-2014,Peru,6040621141.0,2012,Male,32.0,PE: European half-breed,Married,No,under 2000,2,2,4,3,5,6,7,6
312614,WVS6,2010-2014,Peru,6040621142.0,2012,Male,21.0,PE: European half-breed,Single/Never married,No,under 2000,3,5,4,2,1,6,8,10
312615,WVS6,2010-2014,Peru,6040621143.0,2012,Male,32.0,PE: European half-breed,Separated,Yes,under 2000,3,5,5,2,6,6,6,10
312617,WVS6,2010-2014,Peru,6040621145.0,2012,Female,19.0,PE: European half-breed,Single/Never married,No,under 2000,3,4,2,3,7,6,7,7
312618,WVS6,2010-2014,Peru,6040621146.0,2012,Male,18.0,PE: European half-breed,Single/Never married,No,2-5000,2,4,4,3,1,8,8,6
312619,WVS6,2010-2014,Peru,6040621147.0,2012,Female,50.0,PE: Indigenous half-breed,Married,No,under 2000,1,4,4,3,2,2,8,7
312620,WVS6,2010-2014,Peru,6040621148.0,2012,Female,21.0,PE: European half-breed,Single/Never married,No,2-5000,2,4,4,3,4,9,9,8
312621,WVS6,2010-2014,Peru,6040621149.0,2012,Female,20.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,2,4,4,4,5,5,9,10
312622,WVS6,2010-2014,Peru,6040621150.0,2012,Male,24.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,1,2,2,4,8,8,7,5
312623,WVS6,2010-2014,Peru,6040621151.0,2012,Female,42.0,PE: Indigenous half-breed,Living together as married,No,under 2000,3,5,5,3,1,10,10,1
312624,WVS6,2010-2014,Peru,6040621152.0,2012,Female,36.0,PE: Asian half-breed,Single/Never married,Yes,2-5000,2,4,4,2,3,8,9,7
312625,WVS6,2010-2014,Peru,6040621153.0,2012,Male,50.0,PE: Indigenous half-breed,Married,Yes,2-5000,3,2,4,2,2,7,8,8
312626,WVS6,2010-2014,Peru,6040621154.0,2012,Female,47.0,PE: European half-breed,Married,No,2-5000,2,4,4,2,7,7,8,7
312627,WVS6,2010-2014,Peru,6040621155.0,2012,Male,33.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,2,4,4,3,3,3,5,9
312628,WVS6,2010-2014,Peru,6040621156.0,2012,Male,47.0,PE: Indigenous half-breed,Married,Yes,under 2000,3,1,1,2,1,4,1,5
312629,WVS6,2010-2014,Peru,6040621157.0,2012,Female,18.0,PE: Indigenous half-breed,Living together as married,No,under 2000,3,5,4,3,5,9,10,5
312630,WVS6,2010-2014,Peru,6040621158.0,2012,Male,30.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,3,5,5,4,1,5,1,10
312631,WVS6,2010-2014,Peru,6040621159.0,2012,Male,64.0,PE: Indigenous half-breed,Married,No,under 2000,3,5,4,2,1,5,1,6
312632,WVS6,2010-2014,Peru,6040621160.0,2012,Male,24.0,PE: Indigenous half-breed,Single/Never married,Yes,under 2000,3,4,4,4,1,3,10,9
312633,WVS6,2010-2014,Peru,6040621161.0,2012,Female,59.0,PE: Indigenous half-breed,Divorced,,under 2000,3,5,5,2,1,2,1,10
312634,WVS6,2010-2014,Peru,6040621162.0,2012,Female,23.0,PE: Indigenous half-breed,Living together as married,No,50-100000,3,4,4,3,1,6,3,6
312635,WVS6,2010-2014,Peru,6040621163.0,2012,Male,44.0,PE: Indigenous half-breed,Married,No,under 2000,3,4,4,2,1,1,1,8
312636,WVS6,2010-2014,Peru,6040621164.0,2012,Female,41.0,PE: Indigenous half-breed,Married,No,under 2000,3,4,4,3,1,4,9,7
312637,WVS6,2010-2014,Peru,6040621165.0,2012,Female,44.0,PE: European half-breed,Married,No,under 2000,1,4,5,3,1,1,9,9
312638,WVS6,2010-2014,Peru,6040621166.0,2012,Female,33.0,PE: Indigenous half-breed,Living together as married,No,under 2000,1,4,4,2,1,6,2,7
312639,WVS6,2010-2014,Peru,6040621167.0,2012,Female,40.0,PE: Indigenous half-breed,Living together as married,No,under 2000,3,4,4,1,1,5,8,6
312640,WVS6,2010-2014,Peru,6040621168.0,2012,Male,55.0,PE: Indigenous / Native,Married,No,under 2000,3,4,4,3,1,5,4,7
312641,WVS6,2010-2014,Peru,6040621169.0,2012,Male,37.0,PE: Indigenous half-breed,Married,Yes,under 2000,3,4,4,2,1,1,6,7
312642,WVS6,2010-2014,Peru,6040621170.0,2012,Female,25.0,PE: Indigenous half-breed,Living together as married,No,under 2000,1,2,4,1,1,1,2,10
312643,WVS6,2010-2014,Peru,6040621171.0,2012,Female,49.0,PE: Indigenous half-breed,Married,No,under 2000,3,2,2,3,1,1,6,10
312644,WVS6,2010-2014,Peru,6040621172.0,2012,Female,53.0,PE: Indigenous half-breed,Married,No,under 2000,2,4,4,2,1,5,8,7
312645,WVS6,2010-2014,Peru,6040621173.0,2012,Male,37.0,PE: Indigenous half-breed,Living together as married,No,under 2000,1,2,4,1,1,6,5,10
312646,WVS6,2010-2014,Peru,6040621174.0,2012,Male,23.0,PE: Indigenous half-breed,Single/Never married,Yes,under 2000,1,4,2,3,1,5,10,5
312647,WVS6,2010-2014,Peru,6040621175.0,2012,Male,20.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,2,2,4,3,1,5,9,6
312648,WVS6,2010-2014,Peru,6040621176.0,2012,Female,28.0,PE: Indigenous half-breed,Married,No,under 2000,3,4,4,2,10,10,10,10
312649,WVS6,2010-2014,Peru,6040621177.0,2012,Male,33.0,PE: Indigenous half-breed,Single/Never married,No,under 2000,2,4,4,2,10,10,10,10
312650,WVS6,2010-2014,Peru,6040621178.0,2012,Male,49.0,PE: Indigenous half-breed,Living together as married,Yes,under 2000,1,4,4,4,1,10,10,1
312651,WVS6,2010-2014,Peru,6040621179.0,2012,Female,60.0,PE: Indigenous half-breed,Widowed,No,under 2000,1,2,4,4,1,10,6,10
